UID_Row,Sup_type,Supplier_type,Supplier_name,Address_Street,City,County,Postcode,Lat,Long,Hierarchy,Category,MIX01,PLA01,HAR01,MET01,PAP01,TIM01,DMR01,CEIL01,HAZ01,GLA01,MUN01,CON01,BRI01,FURN01,FLO01,INS01,GARD01,TIL01,NON01,NHM01,Other
327,Recycling facility,5,Hamptons Metal,Field House Keele Road,Stoke-on-trent,Staffordshire,ST5 5AA,53.00633,-2.25688,MRF,C,,,,,,,,,,,,,,,,,,,,,
327,Recycling facility,5,Hamptons Metal,Field House Keele Road,Stoke-on-trent,Staffordshire,ST5 5AA,53.00633,-2.25688,MRF,C,,,,,,,,,,,,,,,,,,,,,
327,Recycling facility,5,Hamptons Metal,Field House Keele Road,Stoke-on-trent,Staffordshire,ST5 5AA,53.00633,-2.25688,MRF,C,,,,,,,,,,,,,,,,,,,,,
327,Recycling facility,5,Hamptons Metal,Field House Keele Road,Stoke-on-trent,Staffordshire,ST5 5AA,53.00633,-2.25688,MRF,C,,,,,,,,,,,,,,,,,,,,,
327,Recycling facility,5,Hamptons Metal,Field House Keele Road,Stoke-on-trent,Staffordshire,ST5 5AA,53.00633,-2.25688,MRF,C,,,,,,,,,,,,,,,,,,,,,
327,Recycling facility,5,Hamptons Metal,Field House Keele Road,Stoke-on-trent,Staffordshire,ST5 5AA,53.00633,-2.25688,MRF,C,,,,,,,,,,,,,,,,,,,,,
327,Recycling facility,5,Hamptons Metal,Field House Keele Road,Stoke-on-trent,Staffordshire,ST5 5AA,53.00633,-2.25688,MRF,C,,,,,,,,,,,,,,,,,,,,,
334,Other,6,Hazell & Jefferies,Mount Pleasant Farm,Reading,Berkshire,RG8 7TB,51.50626,-1.10289,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
334,Other,6,Hazell & Jefferies,Mount Pleasant Farm,Reading,Berkshire,RG8 7TB,51.50626,-1.10289,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
339,Charity,1,Help for Heroes,Tedworth House,Tidworth,Wiltshire,SP9 7AJ,51.22668,-1.66805,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
339,Charity,1,Help for Heroes,Tedworth House,Tidworth,Wiltshire,SP9 7AJ,51.22668,-1.66805,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
339,Charity,1,Help for Heroes,Tedworth House,Tidworth,Wiltshire,SP9 7AJ,51.22668,-1.66805,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
340,Recycling facility,5,Henry Waste,Coltswold Road,Coatbridge,Glasgow,ML5 2AA,55.86907,-4.02358,MRF,C,,,,,,,,,,,,,,,,,,,,,
340,Recycling facility,5,Henry Waste,Coltswold Road,Coatbridge,Glasgow,ML5 2AA,55.86907,-4.02358,MRF,C,,,,,,,,,,,,,,,,,,,,,
340,Recycling facility,5,Henry Waste,Coltswold Road,Coatbridge,Glasgow,ML5 2AA,55.86907,-4.02358,MRF,C,,,,,,,,,,,,,,,,,,,,,
340,Recycling facility,5,Henry Waste,Coltswold Road,Coatbridge,Glasgow,ML5 2AA,55.86907,-4.02358,MRF,C,,,,,,,,,,,,,,,,,,,,,
340,Recycling facility,5,Henry Waste,Coltswold Road,Coatbridge,Glasgow,ML5 2AA,55.86907,-4.02358,MRF,C,,,,,,,,,,,,,,,,,,,,,
340,Recycling facility,5,Henry Waste,Coltswold Road,Coatbridge,Glasgow,ML5 2AA,55.86907,-4.02358,MRF,C,,,,,,,,,,,,,,,,,,,,,
340,Recycling facility,5,Henry Waste,Coltswold Road,Coatbridge,Glasgow,ML5 2AA,55.86907,-4.02358,MRF,C,,,,,,,,,,,,,,,,,,,,,
341,Charity,1,High Wycombe Central Aid Furniture,West Richardson Sreet,High Wycombe,Buckinghamshire,HP11 2SB,51.63245,-0.76346,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
341,Charity,1,High Wycombe Central Aid Furniture,West Richardson Sreet,High Wycombe,Buckinghamshire,HP11 2SB,51.63245,-0.76346,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
341,Charity,1,High Wycombe Central Aid Furniture,West Richardson Sreet,High Wycombe,Buckinghamshire,HP11 2SB,51.63245,-0.76346,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
342,Recycling facility,5,Hills Waste Solutions,Wiltshire house,Swindon,Wiltshire,SN1 2NR,51.56873,-1.7609,MRF,C,,,,,,,,,,,,,,,,,,,,,
342,Recycling facility,5,Hills Waste Solutions,Wiltshire house,Swindon,Wiltshire,SN1 2NR,51.56873,-1.7609,MRF,C,,,,,,,,,,,,,,,,,,,,,
342,Recycling facility,5,Hills Waste Solutions,Wiltshire house,Swindon,Wiltshire,SN1 2NR,51.56873,-1.7609,MRF,C,,,,,,,,,,,,,,,,,,,,,
342,Recycling facility,5,Hills Waste Solutions,Wiltshire house,Swindon,Wiltshire,SN1 2NR,51.56873,-1.7609,MRF,C,,,,,,,,,,,,,,,,,,,,,
342,Recycling facility,5,Hills Waste Solutions,Wiltshire house,Swindon,Wiltshire,SN1 2NR,51.56873,-1.7609,MRF,C,,,,,,,,,,,,,,,,,,,,,
342,Recycling facility,5,Hills Waste Solutions,Wiltshire house,Swindon,Wiltshire,SN1 2NR,51.56873,-1.7609,MRF,C,,,,,,,,,,,,,,,,,,,,,
342,Recycling facility,5,Hills Waste Solutions,Wiltshire house,Swindon,Wiltshire,SN1 2NR,51.56873,-1.7609,MRF,C,,,,,,,,,,,,,,,,,,,,,
345,Charity,1,Holbeck Youth Centre,Acre Close,Leeds,West Yorkshire,LS10 4HX,53.74294,-1.54648,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
345,Charity,1,Holbeck Youth Centre,Acre Close,Leeds,West Yorkshire,LS10 4HX,53.74294,-1.54648,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
345,Charity,1,Holbeck Youth Centre,Acre Close,Leeds,West Yorkshire,LS10 4HX,53.74294,-1.54648,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
346,Recycling facility,5,Holywell Haulage,Maxted Close,Hemel Hempstead,Hertfordshire,HP2 7DX,51.76723,-0.43608,MRF,C,,,,,,,,,,,,,,,,,,,,,
346,Recycling facility,5,Holywell Haulage,Maxted Close,Hemel Hempstead,Hertfordshire,HP2 7DX,51.76723,-0.43608,MRF,C,,,,,,,,,,,,,,,,,,,,,
346,Recycling facility,5,Holywell Haulage,Maxted Close,Hemel Hempstead,Hertfordshire,HP2 7DX,51.76723,-0.43608,MRF,C,,,,,,,,,,,,,,,,,,,,,
346,Recycling facility,5,Holywell Haulage,Maxted Close,Hemel Hempstead,Hertfordshire,HP2 7DX,51.76723,-0.43608,MRF,C,,,,,,,,,,,,,,,,,,,,,
346,Recycling facility,5,Holywell Haulage,Maxted Close,Hemel Hempstead,Hertfordshire,HP2 7DX,51.76723,-0.43608,MRF,C,,,,,,,,,,,,,,,,,,,,,
346,Recycling facility,5,Holywell Haulage,Maxted Close,Hemel Hempstead,Hertfordshire,HP2 7DX,51.76723,-0.43608,MRF,C,,,,,,,,,,,,,,,,,,,,,
346,Recycling facility,5,Holywell Haulage,Maxted Close,Hemel Hempstead,Hertfordshire,HP2 7DX,51.76723,-0.43608,MRF,C,,,,,,,,,,,,,,,,,,,,,
347,Charity,1,Home Basics,Unit 2,Hawick,Borders,TD9 9RE,55.4247432,-2.7863093,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
347,Charity,1,Home Basics,Unit 2,Hawick,Borders,TD9 9RE,55.4247432,-2.7863093,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
347,Charity,1,Home Basics,Unit 2,Hawick,Borders,TD9 9RE,55.4247432,-2.7863093,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
348,Charity,1,Home Basics (Tweeddale) Co Ltd,Unit 7,Walkerburn,Lothian,EH43 6AB,55.621734,-2.980154,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
348,Charity,1,Home Basics (Tweeddale) Co Ltd,Unit 7,Walkerburn,Lothian,EH43 6AB,55.621734,-2.980154,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
348,Charity,1,Home Basics (Tweeddale) Co Ltd,Unit 7,Walkerburn,Lothian,EH43 6AB,55.621734,-2.980154,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
349,Charity,1,Home Comforts,1-3 Great Western Road,Aberdeen ,Aberdeenshire,AB10 6PZ,57.1398175,-2.1145532,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
349,Charity,1,Home Comforts,1-3 Great Western Road,Aberdeen ,Aberdeenshire,AB10 6PZ,57.1398175,-2.1145532,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
349,Charity,1,Home Comforts,1-3 Great Western Road,Aberdeen ,Aberdeenshire,AB10 6PZ,57.1398175,-2.1145532,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
350,Charity,1,Hope Services,17 Queen Street,Worksop,South Yorkshire,S80 2AN,53.3032411,-1.1223103,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
350,Charity,1,Hope Services,17 Queen Street,Worksop,South Yorkshire,S80 2AN,53.3032411,-1.1223103,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
350,Charity,1,Hope Services,17 Queen Street,Worksop,South Yorkshire,S80 2AN,53.3032411,-1.1223103,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
351,Charity,1,Hopeworx,33 Brooke Road,Rayleigh,Essex,SS6 7XJ,51.5772677,0.611306,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
351,Charity,1,Hopeworx,33 Brooke Road,Rayleigh,Essex,SS6 7XJ,51.5772677,0.611306,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
351,Charity,1,Hopeworx,33 Brooke Road,Rayleigh,Essex,SS6 7XJ,51.5772677,0.611306,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
354,Charity,1,Hounslow Youth Centre,Hounslow Youth Centre,Hounslow,Middlesex,TW3 1QA,51.47242,-0.35649,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
354,Charity,1,Hounslow Youth Centre,Hounslow Youth Centre,Hounslow,Middlesex,TW3 1QA,51.47242,-0.35649,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
354,Charity,1,Hounslow Youth Centre,Hounslow Youth Centre,Hounslow,Middlesex,TW3 1QA,51.47242,-0.35649,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
366,Other,6,Initative Logisitics,16 Medway Drive,Northampton,Northamptonshire,NN5 7PE,52.2567,-0.92571,MRF,C,,,,,,,,,,,,,,,,,,,,,
366,Other,6,Initative Logisitics,16 Medway Drive,Northampton,Northamptonshire,NN5 7PE,52.2567,-0.92571,MRF,C,,,,,,,,,,,,,,,,,,,,,
367,Charity,1,Instant Neighbour,5 St Machar Drive,Aberdeen,Aberdeenshire,AB24 3YJ,57.1667,-2.11383,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
367,Charity,1,Instant Neighbour,5 St Machar Drive,Aberdeen,Aberdeenshire,AB24 3YJ,57.1667,-2.11383,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
367,Charity,1,Instant Neighbour,5 St Machar Drive,Aberdeen,Aberdeenshire,AB24 3YJ,57.1667,-2.11383,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
369,Charity,1,Ipswich Furniture Project Furniture Shop,4-10 St. Matthew's Street,Ipswich,Suffolk,IP1 3EU,52.05966,1.14884,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
369,Charity,1,Ipswich Furniture Project Furniture Shop,4-10 St. Matthew's Street,Ipswich,Suffolk,IP1 3EU,52.05966,1.14884,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
369,Charity,1,Ipswich Furniture Project Furniture Shop,4-10 St. Matthew's Street,Ipswich,Suffolk,IP1 3EU,52.05966,1.14884,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
371,Recycling facility,5,J Byne Haulage,PO Box 162,Watford,Hertfordshire,WD3 8UX,51.62687,-0.49513,MRF,C,,,,,,,,,,,,,,,,,,,,,
371,Recycling facility,5,J Byne Haulage,PO Box 162,Watford,Hertfordshire,WD3 8UX,51.62687,-0.49513,MRF,C,,,,,,,,,,,,,,,,,,,,,
371,Recycling facility,5,J Byne Haulage,PO Box 162,Watford,Hertfordshire,WD3 8UX,51.62687,-0.49513,MRF,C,,,,,,,,,,,,,,,,,,,,,
371,Recycling facility,5,J Byne Haulage,PO Box 162,Watford,Hertfordshire,WD3 8UX,51.62687,-0.49513,MRF,C,,,,,,,,,,,,,,,,,,,,,
371,Recycling facility,5,J Byne Haulage,PO Box 162,Watford,Hertfordshire,WD3 8UX,51.62687,-0.49513,MRF,C,,,,,,,,,,,,,,,,,,,,,
371,Recycling facility,5,J Byne Haulage,PO Box 162,Watford,Hertfordshire,WD3 8UX,51.62687,-0.49513,MRF,C,,,,,,,,,,,,,,,,,,,,,
371,Recycling facility,5,J Byne Haulage,PO Box 162,Watford,Hertfordshire,WD3 8UX,51.62687,-0.49513,MRF,C,,,,,,,,,,,,,,,,,,,,,
376,Recycling facility,5,J. Dickinson & Sons Limited,Crown Lane,Horwich,Essex,BL6 5BN,53.58777,-2.57192,MRF,C,,,,,,,,,,,,,,,,,,,,,
376,Recycling facility,5,J. Dickinson & Sons Limited,Crown Lane,Horwich,Essex,BL6 5BN,53.58777,-2.57192,MRF,C,,,,,,,,,,,,,,,,,,,,,
376,Recycling facility,5,J. Dickinson & Sons Limited,Crown Lane,Horwich,Essex,BL6 5BN,53.58777,-2.57192,MRF,C,,,,,,,,,,,,,,,,,,,,,
376,Recycling facility,5,J. Dickinson & Sons Limited,Crown Lane,Horwich,Essex,BL6 5BN,53.58777,-2.57192,MRF,C,,,,,,,,,,,,,,,,,,,,,
376,Recycling facility,5,J. Dickinson & Sons Limited,Crown Lane,Horwich,Essex,BL6 5BN,53.58777,-2.57192,MRF,C,,,,,,,,,,,,,,,,,,,,,
376,Recycling facility,5,J. Dickinson & Sons Limited,Crown Lane,Horwich,Essex,BL6 5BN,53.58777,-2.57192,MRF,C,,,,,,,,,,,,,,,,,,,,,
376,Recycling facility,5,J. Dickinson & Sons Limited,Crown Lane,Horwich,Essex,BL6 5BN,53.58777,-2.57192,MRF,C,,,,,,,,,,,,,,,,,,,,,
386,Recycling facility,5,John Stacey,Stacey industrial park,Tadley,Hampshire,Rg26 3PZ,51.35655,-1.13991,MRF,C,,,,,,,,,,,,,,,,,,,,,
386,Recycling facility,5,John Stacey,Stacey industrial park,Tadley,Hampshire,Rg26 3PZ,51.35655,-1.13991,MRF,C,,,,,,,,,,,,,,,,,,,,,
386,Recycling facility,5,John Stacey,Stacey industrial park,Tadley,Hampshire,Rg26 3PZ,51.35655,-1.13991,MRF,C,,,,,,,,,,,,,,,,,,,,,
386,Recycling facility,5,John Stacey,Stacey industrial park,Tadley,Hampshire,Rg26 3PZ,51.35655,-1.13991,MRF,C,,,,,,,,,,,,,,,,,,,,,
386,Recycling facility,5,John Stacey,Stacey industrial park,Tadley,Hampshire,Rg26 3PZ,51.35655,-1.13991,MRF,C,,,,,,,,,,,,,,,,,,,,,
386,Recycling facility,5,John Stacey,Stacey industrial park,Tadley,Hampshire,Rg26 3PZ,51.35655,-1.13991,MRF,C,,,,,,,,,,,,,,,,,,,,,
386,Recycling facility,5,John Stacey,Stacey industrial park,Tadley,Hampshire,Rg26 3PZ,51.35655,-1.13991,MRF,C,,,,,,,,,,,,,,,,,,,,,
388,Recycling facility,5,Jones Skip Hire,Chillington Works,Wolverhampton,West Midlands,WV1 2HS,52.58109,-2.10722,MRF,C,,,,,,,,,,,,,,,,,,,,,
388,Recycling facility,5,Jones Skip Hire,Chillington Works,Wolverhampton,West Midlands,WV1 2HS,52.58109,-2.10722,MRF,C,,,,,,,,,,,,,,,,,,,,,
388,Recycling facility,5,Jones Skip Hire,Chillington Works,Wolverhampton,West Midlands,WV1 2HS,52.58109,-2.10722,MRF,C,,,,,,,,,,,,,,,,,,,,,
388,Recycling facility,5,Jones Skip Hire,Chillington Works,Wolverhampton,West Midlands,WV1 2HS,52.58109,-2.10722,MRF,C,,,,,,,,,,,,,,,,,,,,,
388,Recycling facility,5,Jones Skip Hire,Chillington Works,Wolverhampton,West Midlands,WV1 2HS,52.58109,-2.10722,MRF,C,,,,,,,,,,,,,,,,,,,,,
388,Recycling facility,5,Jones Skip Hire,Chillington Works,Wolverhampton,West Midlands,WV1 2HS,52.58109,-2.10722,MRF,C,,,,,,,,,,,,,,,,,,,,,
388,Recycling facility,5,Jones Skip Hire,Chillington Works,Wolverhampton,West Midlands,WV1 2HS,52.58109,-2.10722,MRF,C,,,,,,,,,,,,,,,,,,,,,
390,Recycling facility,5,JWS,Westport House,Salford,Greater Manchester,M6 6LD,53.49138,-2.27819,MRF,C,,,,,,,,,,,,,,,,,,,,,
390,Recycling facility,5,JWS,Westport House,Salford,Greater Manchester,M6 6LD,53.49138,-2.27819,MRF,C,,,,,,,,,,,,,,,,,,,,,
390,Recycling facility,5,JWS,Westport House,Salford,Greater Manchester,M6 6LD,53.49138,-2.27819,MRF,C,,,,,,,,,,,,,,,,,,,,,
390,Recycling facility,5,JWS,Westport House,Salford,Greater Manchester,M6 6LD,53.49138,-2.27819,MRF,C,,,,,,,,,,,,,,,,,,,,,
390,Recycling facility,5,JWS,Westport House,Salford,Greater Manchester,M6 6LD,53.49138,-2.27819,MRF,C,,,,,,,,,,,,,,,,,,,,,
390,Recycling facility,5,JWS,Westport House,Salford,Greater Manchester,M6 6LD,53.49138,-2.27819,MRF,C,,,,,,,,,,,,,,,,,,,,,
390,Recycling facility,5,JWS,Westport House,Salford,Greater Manchester,M6 6LD,53.49138,-2.27819,MRF,C,,,,,,,,,,,,,,,,,,,,,
417,Charity,1,Lighthouse Furniture Project,Unit 27,Brentwood,Essex,CM13 1TE,51.63766,0.35416,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
417,Charity,1,Lighthouse Furniture Project,Unit 27,Brentwood,Essex,CM13 1TE,51.63766,0.35416,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
417,Charity,1,Lighthouse Furniture Project,Unit 27,Brentwood,Essex,CM13 1TE,51.63766,0.35416,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
418,Recycling facility,5,Lindum,Station Road,Lincoln,Lincolnshire,LN6 3QX,53.19644,-0.59823,MRF,C,,,,,,,,,,,,,,,,,,,,,
418,Recycling facility,5,Lindum,Station Road,Lincoln,Lincolnshire,LN6 3QX,53.19644,-0.59823,MRF,C,,,,,,,,,,,,,,,,,,,,,
418,Recycling facility,5,Lindum,Station Road,Lincoln,Lincolnshire,LN6 3QX,53.19644,-0.59823,MRF,C,,,,,,,,,,,,,,,,,,,,,
418,Recycling facility,5,Lindum,Station Road,Lincoln,Lincolnshire,LN6 3QX,53.19644,-0.59823,MRF,C,,,,,,,,,,,,,,,,,,,,,
418,Recycling facility,5,Lindum,Station Road,Lincoln,Lincolnshire,LN6 3QX,53.19644,-0.59823,MRF,C,,,,,,,,,,,,,,,,,,,,,
418,Recycling facility,5,Lindum,Station Road,Lincoln,Lincolnshire,LN6 3QX,53.19644,-0.59823,MRF,C,,,,,,,,,,,,,,,,,,,,,
418,Recycling facility,5,Lindum,Station Road,Lincoln,Lincolnshire,LN6 3QX,53.19644,-0.59823,MRF,C,,,,,,,,,,,,,,,,,,,,,
420,Charity,1,Llantrisant Tip Shop (Wastesavers),Llantrisant Tip,Pontyclun,Rhondda,CF72 8xz,51.55472,-3.38369,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
420,Charity,1,Llantrisant Tip Shop (Wastesavers),Llantrisant Tip,Pontyclun,Rhondda,CF72 8xz,51.55472,-3.38369,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
420,Charity,1,Llantrisant Tip Shop (Wastesavers),Llantrisant Tip,Pontyclun,Rhondda,CF72 8xz,51.55472,-3.38369,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
421,Charity,1,Loaves N Fishes Warehouse,55a Vicarage Road,Halesowen,West Midlands,B62 8HU,52.47212,-2.03853,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
421,Charity,1,Loaves N Fishes Warehouse,55a Vicarage Road,Halesowen,West Midlands,B62 8HU,52.47212,-2.03853,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
421,Charity,1,Loaves N Fishes Warehouse,55a Vicarage Road,Halesowen,West Midlands,B62 8HU,52.47212,-2.03853,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
438,Recycling facility,5,MAC Skip Hire,Leicester Road,Hinckley,Leicestershire,LE10 3DR,52.55408,-1.34727,MRF,C,,,,,,,,,,,,,,,,,,,,,
438,Recycling facility,5,MAC Skip Hire,Leicester Road,Hinckley,Leicestershire,LE10 3DR,52.55408,-1.34727,MRF,C,,,,,,,,,,,,,,,,,,,,,
438,Recycling facility,5,MAC Skip Hire,Leicester Road,Hinckley,Leicestershire,LE10 3DR,52.55408,-1.34727,MRF,C,,,,,,,,,,,,,,,,,,,,,
438,Recycling facility,5,MAC Skip Hire,Leicester Road,Hinckley,Leicestershire,LE10 3DR,52.55408,-1.34727,MRF,C,,,,,,,,,,,,,,,,,,,,,
438,Recycling facility,5,MAC Skip Hire,Leicester Road,Hinckley,Leicestershire,LE10 3DR,52.55408,-1.34727,MRF,C,,,,,,,,,,,,,,,,,,,,,
438,Recycling facility,5,MAC Skip Hire,Leicester Road,Hinckley,Leicestershire,LE10 3DR,52.55408,-1.34727,MRF,C,,,,,,,,,,,,,,,,,,,,,
438,Recycling facility,5,MAC Skip Hire,Leicester Road,Hinckley,Leicestershire,LE10 3DR,52.55408,-1.34727,MRF,C,,,,,,,,,,,,,,,,,,,,,
454,Charity,1,Melton & District Furniture Project,The Warehouse,Melton Mowbray,Leicestershire,LE13 1TT,52.76702,-0.88953,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
454,Charity,1,Melton & District Furniture Project,The Warehouse,Melton Mowbray,Leicestershire,LE13 1TT,52.76702,-0.88953,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
454,Charity,1,Melton & District Furniture Project,The Warehouse,Melton Mowbray,Leicestershire,LE13 1TT,52.76702,-0.88953,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
459,Recycling facility,5,Mick George,6 Lancaster Way,Cambridge,Cambridgeshire,PE29 6XU,52.34722,-0.19636,MRF,C,,,,,,,,,,,,,,,,,,,,,
459,Recycling facility,5,Mick George,6 Lancaster Way,Cambridge,Cambridgeshire,PE29 6XU,52.34722,-0.19636,MRF,C,,,,,,,,,,,,,,,,,,,,,
459,Recycling facility,5,Mick George,6 Lancaster Way,Cambridge,Cambridgeshire,PE29 6XU,52.34722,-0.19636,MRF,C,,,,,,,,,,,,,,,,,,,,,
459,Recycling facility,5,Mick George,6 Lancaster Way,Cambridge,Cambridgeshire,PE29 6XU,52.34722,-0.19636,MRF,C,,,,,,,,,,,,,,,,,,,,,
459,Recycling facility,5,Mick George,6 Lancaster Way,Cambridge,Cambridgeshire,PE29 6XU,52.34722,-0.19636,MRF,C,,,,,,,,,,,,,,,,,,,,,
459,Recycling facility,5,Mick George,6 Lancaster Way,Cambridge,Cambridgeshire,PE29 6XU,52.34722,-0.19636,MRF,C,,,,,,,,,,,,,,,,,,,,,
459,Recycling facility,5,Mick George,6 Lancaster Way,Cambridge,Cambridgeshire,PE29 6XU,52.34722,-0.19636,MRF,C,,,,,,,,,,,,,,,,,,,,,
462,Recycling facility,5,MJ Church,Star Farm,Chippenham,Wiltshire,SN14 8LH,51.46374,-2.29572,MRF,C,,,,,,,,,,,,,,,,,,,,,
462,Recycling facility,5,MJ Church,Star Farm,Chippenham,Wiltshire,SN14 8LH,51.46374,-2.29572,MRF,C,,,,,,,,,,,,,,,,,,,,,
462,Recycling facility,5,MJ Church,Star Farm,Chippenham,Wiltshire,SN14 8LH,51.46374,-2.29572,MRF,C,,,,,,,,,,,,,,,,,,,,,
462,Recycling facility,5,MJ Church,Star Farm,Chippenham,Wiltshire,SN14 8LH,51.46374,-2.29572,MRF,C,,,,,,,,,,,,,,,,,,,,,
462,Recycling facility,5,MJ Church,Star Farm,Chippenham,Wiltshire,SN14 8LH,51.46374,-2.29572,MRF,C,,,,,,,,,,,,,,,,,,,,,
462,Recycling facility,5,MJ Church,Star Farm,Chippenham,Wiltshire,SN14 8LH,51.46374,-2.29572,MRF,C,,,,,,,,,,,,,,,,,,,,,
462,Recycling facility,5,MJ Church,Star Farm,Chippenham,Wiltshire,SN14 8LH,51.46374,-2.29572,MRF,C,,,,,,,,,,,,,,,,,,,,,
466,Charity,1,Mousetrap Theatre Projects,33 Shaftesbury avenue,Wesminster,London,W1D 7EH,51.51159,-0.13329,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
466,Charity,1,Mousetrap Theatre Projects,33 Shaftesbury avenue,Wesminster,London,W1D 7EH,51.51159,-0.13329,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
466,Charity,1,Mousetrap Theatre Projects,33 Shaftesbury avenue,Wesminster,London,W1D 7EH,51.51159,-0.13329,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
470,Charity,1,Nailsworth Shop (Emmaus Gloucestershire),The old Co-op,Nailsworth,Gloucestershire,GL6 0BX,51.69422,-2.21901,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
470,Charity,1,Nailsworth Shop (Emmaus Gloucestershire),The old Co-op,Nailsworth,Gloucestershire,GL6 0BX,51.69422,-2.21901,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
470,Charity,1,Nailsworth Shop (Emmaus Gloucestershire),The old Co-op,Nailsworth,Gloucestershire,GL6 0BX,51.69422,-2.21901,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
471,Charity,1,Naseby Centre,Naseby Road,Birmingham City,West Midlands,B8 3HG,52.49048,-1.84551,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
471,Charity,1,Naseby Centre,Naseby Road,Birmingham City,West Midlands,B8 3HG,52.49048,-1.84551,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
471,Charity,1,Naseby Centre,Naseby Road,Birmingham City,West Midlands,B8 3HG,52.49048,-1.84551,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
473,Charity,1,NAWT - Berkshire,Trindledown Farm,Berkshire,Berkshire,RG17 7DQ,51.48791,-1.43699,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
473,Charity,1,NAWT - Berkshire,Trindledown Farm,Berkshire,Berkshire,RG17 7DQ,51.48791,-1.43699,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
473,Charity,1,NAWT - Berkshire,Trindledown Farm,Berkshire,Berkshire,RG17 7DQ,51.48791,-1.43699,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
474,Charity,1,NAWT - Clacton,The Street,Clacton,Essex,CO16 9LG,51.82919,1.14103,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
474,Charity,1,NAWT - Clacton,The Street,Clacton,Essex,CO16 9LG,51.82919,1.14103,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
474,Charity,1,NAWT - Clacton,The Street,Clacton,Essex,CO16 9LG,51.82919,1.14103,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
475,Charity,1,NAWT - Cornwall,Wheal Alfred Kennels,Hayle,Cornwall,TR27 5JT,50.18218,-5.39262,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
475,Charity,1,NAWT - Cornwall,Wheal Alfred Kennels,Hayle,Cornwall,TR27 5JT,50.18218,-5.39262,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
475,Charity,1,NAWT - Cornwall,Wheal Alfred Kennels,Hayle,Cornwall,TR27 5JT,50.18218,-5.39262,Reuse ,A,,,,,,,,,,,,,,,,,,,,,
